epoch	batch	loss	loss_mae_val	loss_mae_avg	loss_mse_val	loss_mse_avg	target	output	lr
11	470	0.021473078057169914	1.3405888080596924	1.3460474014282227	2.6889214515686035	3.2965078353881836	26.913646697998047	26.860721588134766	1e-05
11	480	0.013391388580203056	1.1032042503356934	1.344098448753357	1.6769088506698608	3.28519606590271	30.959077835083008	32.23179626464844	1e-05
11	490	0.018914375454187393	1.2467072010040283	1.3444195985794067	2.368513345718384	3.288424253463745	8.020875930786133	10.22264575958252	1e-05
11	500	0.012453681789338589	0.9990580677986145	1.340732455253601	1.5594863891601562	3.266310691833496	0.0120391845703125	-0.022510528564453125	1e-05
11	510	0.017645778134465218	1.218872308731079	1.3417134284973145	2.209656238555908	3.2695367336273193	30.72574806213379	29.825098037719727	1e-05
11	520	0.044251300394535065	1.6623363494873047	1.3403377532958984	5.541276931762695	3.2623159885406494	32.130531311035156	31.688425064086914	1e-05
11	530	0.01734202541410923	1.1800591945648193	1.3429534435272217	2.171619176864624	3.275235652923584	0.03987312316894531	1.1776771545410156	1e-05
11	540	0.015598920173943043	1.1085143089294434	1.3436132669448853	1.9533424377441406	3.281752824783325	32.03071212768555	33.51032257080078	1e-05
11	550	0.03782592713832855	1.7042509317398071	1.3439738750457764	4.736672878265381	3.2914533615112305	6.458478927612305	6.664154052734375	1e-05
11	560	0.03450290858745575	1.7449703216552734	1.3447825908660889	4.320555210113525	3.289865255355835	32.184417724609375	31.03396987915039	1e-05
11	570	0.024820316582918167	1.448912262916565	1.3433433771133423	3.108071804046631	3.2819912433624268	24.400089263916016	20.37797737121582	1e-05
11	580	0.022677265107631683	1.3971736431121826	1.3454455137252808	2.8397135734558105	3.291646718978882	26.80862045288086	23.214391708374023	1e-05
11	590	0.017496544867753983	1.0377538204193115	1.34522545337677	2.1909680366516113	3.2866687774658203	5.962980270385742	6.77316951751709	1e-05
11	600	0.020721781998872757	1.350980520248413	1.3473678827285767	2.5948424339294434	3.3235270977020264	33.64509963989258	31.95891571044922	1e-05
11	610	0.02547399327158928	1.4626857042312622	1.3467023372650146	3.189927816390991	3.3134541511535645	16.509944915771484	14.052154541015625	1e-05
11	620	0.029659971594810486	1.3606898784637451	1.3455085754394531	3.71410870552063	3.309406280517578	0.9802398681640625	1.602020263671875	1e-05
11	630	0.019716307520866394	1.3499683141708374	1.3446427583694458	2.468933582305908	3.3024847507476807	31.24522590637207	32.58869552612305	1e-05
11	640	0.04508858546614647	1.6247217655181885	1.3463484048843384	5.646124839782715	3.3118345737457275	30.520465850830078	31.41140365600586	1e-05
11	650	0.02115035429596901	1.3393051624298096	1.348463535308838	2.6485090255737305	3.3299052715301514	32.94044494628906	33.606624603271484	1e-05
11	660	0.021074263378977776	1.2406065464019775	1.350413203239441	2.6389811038970947	3.334697723388672	12.676545143127441	10.928142547607422	1e-05
11	670	0.019569283351302147	1.2938133478164673	1.3511500358581543	2.4505226612091064	3.3358373641967773	33.724952697753906	34.994781494140625	1e-05
11	680	0.04352958872914314	1.675636649131775	1.3497623205184937	5.450902462005615	3.3285932540893555	33.267181396484375	30.022567749023438	1e-05
11	690	0.01387113519012928	1.1167362928390503	1.3505946397781372	1.7369836568832397	3.350789785385132	29.629776000976562	30.507543563842773	1e-05
11	700	0.02930002473294735	1.3855960369110107	1.3502933979034424	3.669034481048584	3.3482439517974854	9.053725242614746	11.262641906738281	1e-05
11	710	0.04452778026461601	1.7485551834106445	1.352206826210022	5.575899600982666	3.3560240268707275	22.80853271484375	18.72821044921875	1e-05
11	720	0.014941871166229248	1.0665769577026367	1.3517156839370728	1.87106454372406	3.3536343574523926	30.641754150390625	29.41657257080078	1e-05
11	730	0.04391574487090111	1.6198190450668335	1.3520288467407227	5.4992570877075195	3.3560211658477783	19.30249786376953	22.3432559967041	1e-05
11	740	0.023399973288178444	1.3045926094055176	1.351448893547058	2.930213212966919	3.349700927734375	29.756013870239258	30.87099838256836	1e-05
11	750	0.02870764397084713	1.5181400775909424	1.351892352104187	3.594855785369873	3.349837064743042	28.717687606811523	28.207298278808594	1e-05
11	760	0.018455635756254196	1.1866140365600586	1.3522230386734009	2.311068534851074	3.3471336364746094	10.535100936889648	10.327613830566406	1e-05
11	770	0.014910993166267872	1.075598120689392	1.34968101978302	1.8671982288360596	3.3337044715881348	33.15577697753906	33.38547134399414	1e-05
11	780	0.0336473323404789	1.4711612462997437	1.3500988483428955	4.213417053222656	3.334832191467285	34.718955993652344	34.427703857421875	1e-05
11	790	0.010466579347848892	0.9342094659805298	1.3497122526168823	1.3106558322906494	3.331132411956787	11.71416187286377	11.119839668273926	1e-05
11	800	0.011134624481201172	0.9188442230224609	1.348524570465088	1.3943101167678833	3.325489044189453	33.161048889160156	32.16447830200195	1e-05
11	810	0.018731050193309784	1.2418228387832642	1.3476823568344116	2.3455567359924316	3.3198676109313965	4.626529693603516	7.843857765197754	1e-05
11	820	0.004651371389627457	0.6096804738044739	1.3462684154510498	0.5824581384658813	3.313931703567505	30.427249908447266	30.94236183166504	1e-05
11	830	0.042530208826065063	1.7060966491699219	1.346346139907837	5.3257575035095215	3.316012382507324	25.473716735839844	24.584823608398438	1e-05
11	840	0.0382273867726326	1.747871994972229	1.345254898071289	4.786944389343262	3.3079869747161865	24.07652473449707	23.044824600219727	1e-05
11	850	0.012488617561757565	1.0023705959320068	1.3423352241516113	1.5638611316680908	3.293704032897949	27.758563995361328	30.138700485229492	1e-05
11	860	0.03226372227072716	1.5200469493865967	1.3433367013931274	4.040156841278076	3.301947593688965	13.272442817687988	8.713845252990723	1e-05
11	870	0.025983208790421486	1.440573811531067	1.3427882194519043	3.2536933422088623	3.3018407821655273	27.322477340698242	27.24404525756836	1e-05
11	880	0.024905186146497726	1.3410555124282837	1.3427165746688843	3.1187002658843994	3.2995615005493164	29.99785041809082	27.992603302001953	1e-05
11	890	0.03947962075471878	1.7336642742156982	1.3425874710083008	4.943753242492676	3.2988736629486084	7.05450439453125	12.427363395690918	1e-05
11	900	0.010727763175964355	0.8761485815048218	1.3409178256988525	1.343361735343933	3.296846389770508	15.4778413772583	15.64930534362793	1e-05
11	910	0.038562752306461334	1.7307932376861572	1.3411023616790771	4.828940391540527	3.298851728439331	33.53225326538086	32.3165168762207	1e-05
11	920	0.015733502805233	1.0683915615081787	1.3411189317703247	1.9701950550079346	3.3006439208984375	13.442789077758789	10.155313491821289	1e-05
11	930	0.05930419638752937	1.8914034366607666	1.342055320739746	7.426244258880615	3.3034520149230957	0.021657943725585938	-0.605712890625	1e-05
11	940	0.012875542044639587	0.9878759384155273	1.3421565294265747	1.6123130321502686	3.3037683963775635	32.97770309448242	33.32759475708008	1e-05
11	950	0.02331245131790638	1.26854407787323	1.340273380279541	2.91925311088562	3.29593825340271	17.65233039855957	20.85367774963379	1e-05
11	960	0.02813592553138733	1.4919053316116333	1.3385316133499146	3.5232627391815186	3.2851788997650146	29.84973907470703	27.2762451171875	1e-05
11	970	0.01389647088944912	1.0956873893737793	1.338433027267456	1.740156888961792	3.2819128036499023	30.808746337890625	29.075420379638672	1e-05
11	980	0.011761280708014965	0.9669264554977417	1.3376173973083496	1.472782015800476	3.28110933303833	28.800683975219727	30.078697204589844	1e-05
11	990	0.030937250703573227	1.6079368591308594	1.3377119302749634	3.8740532398223877	3.2839083671569824	33.40546417236328	34.25510025024414	1e-05
11	1000	0.017177851870656013	1.2365258932113647	1.336188554763794	2.1510605812072754	3.2733068466186523	28.195030212402344	27.498329162597656	1e-05
11	1010	0.01527173537760973	1.05092453956604	1.3372821807861328	1.9123716354370117	3.277132034301758	27.638212203979492	28.67913818359375	1e-05
11	1020	0.031816236674785614	1.6361923217773438	1.338194489479065	3.9841220378875732	3.277988910675049	31.206314086914062	30.84759521484375	1e-05
11	1030	0.02609475888311863	1.4893980026245117	1.3385663032531738	3.2676615715026855	3.278639078140259	29.101133346557617	27.61227035522461	1e-05
11	1040	0.03745494410395622	1.610120177268982	1.3379065990447998	4.690217971801758	3.2782135009765625	7.136919975280762	3.4759788513183594	1e-05
11	1050	0.021095776930451393	1.2557657957077026	1.3380696773529053	2.641674518585205	3.2834370136260986	28.00868034362793	28.576772689819336	1e-05
11	1060	0.010311215184628963	0.90618497133255	1.3383511304855347	1.2912003993988037	3.2870731353759766	30.536094665527344	29.29403305053711	1e-05
11	1070	0.03067919611930847	1.4785234928131104	1.3392537832260132	3.8417389392852783	3.2934463024139404	31.58294677734375	32.20857238769531	1e-05
11	1080	0.012882091104984283	1.0321125984191895	1.3386502265930176	1.6131327152252197	3.2911736965179443	16.63933563232422	17.786643981933594	1e-05
11	1090	0.01265125721693039	1.0020250082015991	1.3379813432693481	1.5842275619506836	3.2869338989257812	22.273700714111328	22.094022750854492	1e-05
11	1100	0.022929992526769638	1.3359339237213135	1.3383488655090332	2.8713605403900146	3.2958219051361084	0.09836769104003906	0.8968601226806641	1e-05
11	1110	0.01540776900947094	1.1852025985717773	1.3377447128295898	1.9294061660766602	3.291696786880493	0.011066436767578125	0.18515396118164062	1e-05
11	1120	0.03269340097904205	1.7210934162139893	1.3379857540130615	4.093963146209717	3.2907347679138184	9.740249633789062	13.643716812133789	1e-05
11	1130	0.02714569866657257	1.478202223777771	1.3376225233078003	3.399264097213745	3.2873775959014893	30.395362854003906	30.903507232666016	1e-05
